,CLOSDATE,year,consolidation_code,num_months,Turnover,Sales,Employees,Material_costs,Depreciation,Costs_of_employees,Tangible_fixed_assets,Intangible_fixed_assets,Fixed_assets,other_fixed_assets,current_assets,tota_assets,current_liabilities,net_current_assets,Added_value,enterprise_value,costs_of_goods_sold,gross_profit,EBIT,EBITDA,liquidity_ratio,solvency_ratio_asset,solvency_ratio_liability,name,country,country_iso,entity_type,status,status_date,legal_form,entity_form,company_cateogry,listed,historical_record_flag,historical_record_date,nace_main_section,nace_core_code,NACE_prim,NACE_sec,revenue_per_employees,CASE_CODE,PROCEDURE_CODE,CASE_TITLE,FIRM NAME,MEMBER_STATE,SECTOR,CASE_CODE.1,AID_INSTRUMENT,CASE_TYPE,START_DATE,END_DATE,NOTIFICATION_DATE,DECISIONS,LAST_DECISION,OBJECTIVES,DECISION_DATE,OJ_INFO,RELATED_CASES,STATUS(0=SURVIVAL / 1=M&A / 2=DEATH),DEAL_TYPE,ACQUIROR,DATE_RACHAT_ou_death
IT04035210378,2008-12-31,2008,U1,12,42590607.0,39109766.0,99.0,21938358.0,1503109.0,6296371.0,705572.0,4017744.0,5188870.0,465554.0,35721044.0,40909914.0,33804863.0,1916181.0,10351157.0,,,,2528218.0,4031327.0,0.51,11.69,13.24,Imt S.P.A.,Italy,IT,C,Active (insolvency proceedings),,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2841.0,2841.0,,430208.1515151515,SA.42864,2015/N,Rescue aid to IMT S.p.A. in A. S.,IMT S.p.A,Italy,C.28.9 - Manufacture of other special-purpose machinery,SA.42864,Guarantee,Individual Application,01-01-2016,01-07-2016,11-08-15,Decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,17-12-15,JOCE C/104/2016,,0,,,
IT04035210378,2007-12-31,2007,U1,12,33854879.0,29634181.0,81.0,14743144.0,1378573.0,6255827.0,653002.0,3854588.0,4669836.0,162246.0,30963103.0,35632939.0,30002026.0,961077.0,9749159.0,,,,2148462.0,3527035.0,0.44,11.72,13.27,Imt S.P.A.,Italy,IT,C,Active (insolvency proceedings),,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2841.0,2841.0,,417961.4691358025,SA.42864,2015/N,Rescue aid to IMT S.p.A. in A. S.,IMT S.p.A,Italy,C.28.9 - Manufacture of other special-purpose machinery,SA.42864,Guarantee,Individual Application,01-01-2016,01-07-2016,11-08-15,Decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,17-12-15,JOCE C/104/2016,,0,,,
IT04497370728,2008-12-31,2008,U2,12,317565.0,,1.0,25.0,,41518.0,20589665.0,,20589665.0,,3357762.0,23947427.0,43370973.0,-40013211.0,,,,,-102059.0,,0.08,-85.39,,New Interline Societa Per Azioni In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2015-12-01,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,3109.0,3109.0,,317565.0,SA.20618,"C13/2007, NN15/2006",New Interline,New Interline,Italy,C - Manufacturing,SA.20618,Guarantee,Ad Hoc Case,,,23-02-06,"Decision not to raise objections, Decision to initiate the formal investigation procedure, Negative decision with recovery",Negative decision with recovery,Rescuing firms in difficulty,16-04-08,"JOCE C/120/2007, JOCE L/235/2008","N734/2006, SA.20618, SA.20618",2,,,
IT04497370728,2008-12-31,2008,U2,12,317565.0,,1.0,25.0,,41518.0,20589665.0,,20589665.0,,3357762.0,23947427.0,43370973.0,-40013211.0,,,,,-102059.0,,0.08,-85.39,,New Interline Societa Per Azioni In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2015-12-01,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,3109.0,3109.0,,317565.0,N734/2006,N734/2006,Restructuring aid to New Interline (transfer to C13/07),New Interline,Italy,C - Manufacturing,N734/2006,Guarantee,Ad Hoc Case,01-12-2006,30-11-2023,10-11-06,"Article 4(3) - decision not to raise objections, Article 4(4) - decision to initiate the formal investigation procedure",Decision to initiate the formal investigation procedure,"Employment, Regional development, Restructuring firms in difficulty",24-04-07,,"SA.20618, SA.20618",2,,,
IT04497370728,2011-12-31,2011,U2,12,218414.0,,,,,,20543095.0,,20543095.0,,3566995.0,24110090.0,43910823.0,-40343828.0,,,,,20273.0,,0.08,-86.36,,New Interline Societa Per Azioni In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2015-12-01,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,3109.0,3109.0,,,SA.20618,"C13/2007, NN15/2006",New Interline,New Interline,Italy,C - Manufacturing,SA.20618,Guarantee,Ad Hoc Case,,,23-02-06,"Decision not to raise objections, Decision to initiate the formal investigation procedure, Negative decision with recovery",Negative decision with recovery,Rescuing firms in difficulty,16-04-08,"JOCE C/120/2007, JOCE L/235/2008","N734/2006, SA.20618, SA.20618",2,,,
IT04497370728,2011-12-31,2011,U2,12,218414.0,,,,,,20543095.0,,20543095.0,,3566995.0,24110090.0,43910823.0,-40343828.0,,,,,20273.0,,0.08,-86.36,,New Interline Societa Per Azioni In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2015-12-01,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,3109.0,3109.0,,,N734/2006,N734/2006,Restructuring aid to New Interline (transfer to C13/07),New Interline,Italy,C - Manufacturing,N734/2006,Guarantee,Ad Hoc Case,01-12-2006,30-11-2023,10-11-06,"Article 4(3) - decision not to raise objections, Article 4(4) - decision to initiate the formal investigation procedure",Decision to initiate the formal investigation procedure,"Employment, Regional development, Restructuring firms in difficulty",24-04-07,,"SA.20618, SA.20618",2,,,
IT04497370728,2010-12-31,2010,U2,12,144002.0,,,,,,20543095.0,,20543095.0,,3442004.0,23985099.0,43814756.0,-40372752.0,,,,,-60235.0,,0.08,-86.93,,New Interline Societa Per Azioni In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2015-12-01,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,3109.0,3109.0,,,SA.20618,"C13/2007, NN15/2006",New Interline,New Interline,Italy,C - Manufacturing,SA.20618,Guarantee,Ad Hoc Case,,,23-02-06,"Decision not to raise objections, Decision to initiate the formal investigation procedure, Negative decision with recovery",Negative decision with recovery,Rescuing firms in difficulty,16-04-08,"JOCE C/120/2007, JOCE L/235/2008","N734/2006, SA.20618, SA.20618",2,,,
IT04497370728,2010-12-31,2010,U2,12,144002.0,,,,,,20543095.0,,20543095.0,,3442004.0,23985099.0,43814756.0,-40372752.0,,,,,-60235.0,,0.08,-86.93,,New Interline Societa Per Azioni In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2015-12-01,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,3109.0,3109.0,,,N734/2006,N734/2006,Restructuring aid to New Interline (transfer to C13/07),New Interline,Italy,C - Manufacturing,N734/2006,Guarantee,Ad Hoc Case,01-12-2006,30-11-2023,10-11-06,"Article 4(3) - decision not to raise objections, Article 4(4) - decision to initiate the formal investigation procedure",Decision to initiate the formal investigation procedure,"Employment, Regional development, Restructuring firms in difficulty",24-04-07,,"SA.20618, SA.20618",2,,,
IT04497370728,2009-12-31,2009,U2,12,163630.0,19230.0,,,,,20543095.0,,20543095.0,,3274437.0,23817532.0,43583800.0,-40309363.0,,,,,-105426.0,,0.08,-87.3,,New Interline Societa Per Azioni In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2015-12-01,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,3109.0,3109.0,,,SA.20618,"C13/2007, NN15/2006",New Interline,New Interline,Italy,C - Manufacturing,SA.20618,Guarantee,Ad Hoc Case,,,23-02-06,"Decision not to raise objections, Decision to initiate the formal investigation procedure, Negative decision with recovery",Negative decision with recovery,Rescuing firms in difficulty,16-04-08,"JOCE C/120/2007, JOCE L/235/2008","N734/2006, SA.20618, SA.20618",2,,,
IT04497370728,2009-12-31,2009,U2,12,163630.0,19230.0,,,,,20543095.0,,20543095.0,,3274437.0,23817532.0,43583800.0,-40309363.0,,,,,-105426.0,,0.08,-87.3,,New Interline Societa Per Azioni In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2015-12-01,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,3109.0,3109.0,,,N734/2006,N734/2006,Restructuring aid to New Interline (transfer to C13/07),New Interline,Italy,C - Manufacturing,N734/2006,Guarantee,Ad Hoc Case,01-12-2006,30-11-2023,10-11-06,"Article 4(3) - decision not to raise objections, Article 4(4) - decision to initiate the formal investigation procedure",Decision to initiate the formal investigation procedure,"Employment, Regional development, Restructuring firms in difficulty",24-04-07,,"SA.20618, SA.20618",2,,,
IT04497370728,2007-12-31,2007,U2,12,2282944.0,2828571.0,328.0,2039092.0,13501.0,379562.0,20614543.0,,20619797.0,5254.0,2890478.0,23510275.0,42793758.0,-39903280.0,-10894527.0,,,,-7097559.0,-7084058.0,0.07,-86.47,,New Interline Societa Per Azioni In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2015-12-01,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,3109.0,3109.0,,6960.195121951219,SA.20618,"C13/2007, NN15/2006",New Interline,New Interline,Italy,C - Manufacturing,SA.20618,Guarantee,Ad Hoc Case,,,23-02-06,"Decision not to raise objections, Decision to initiate the formal investigation procedure, Negative decision with recovery",Negative decision with recovery,Rescuing firms in difficulty,16-04-08,"JOCE C/120/2007, JOCE L/235/2008","N734/2006, SA.20618, SA.20618",2,,,
IT04497370728,2007-12-31,2007,U2,12,2282944.0,2828571.0,328.0,2039092.0,13501.0,379562.0,20614543.0,,20619797.0,5254.0,2890478.0,23510275.0,42793758.0,-39903280.0,-10894527.0,,,,-7097559.0,-7084058.0,0.07,-86.47,,New Interline Societa Per Azioni In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2015-12-01,Public limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,3109.0,3109.0,,6960.195121951219,N734/2006,N734/2006,Restructuring aid to New Interline (transfer to C13/07),New Interline,Italy,C - Manufacturing,N734/2006,Guarantee,Ad Hoc Case,01-12-2006,30-11-2023,10-11-06,"Article 4(3) - decision not to raise objections, Article 4(4) - decision to initiate the formal investigation procedure",Decision to initiate the formal investigation procedure,"Employment, Regional development, Restructuring firms in difficulty",24-04-07,,"SA.20618, SA.20618",2,,,
IT04609450632,2007-12-31,2007,U1,12,194664389.0,92589338.0,812.0,112211480.0,5133942.0,34179397.0,74355825.0,6605358.0,82149130.0,1187947.0,369153073.0,451302203.0,321754804.0,47398269.0,54893844.0,,,,21795464.0,26929406.0,0.43,15.68,18.59,Firema Trasporti S.P.A.,Italy,IT,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,Historical record,2018-06-01,C - Manufacturing,3020.0,3020.0,,239734.46921182267,SA.33767,2011/N,Rescue aid to FIREMA Trasporti S.p.A.,FIREMA Trasporti S.p.A.,Italy,C.30.20 - Manufacture of railway locomotives and rolling stock,SA.33767,Guarantee,Ad Hoc Case,01-12-2011,30-04-2012,17-10-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,09-12-11,JOCE C/19/2012,,2,,,2009
IT04609450632,2008-12-31,2008,U1,12,179841632.0,112658757.0,782.0,95634711.0,5914364.0,38691282.0,75556519.0,12533992.0,89286377.0,1195866.0,443658778.0,532945155.0,403451965.0,40206813.0,61880820.0,,,,18843598.0,24757962.0,0.37,13.68,15.85,Firema Trasporti S.P.A.,Italy,IT,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,Historical record,2018-06-01,C - Manufacturing,3020.0,3020.0,,229976.5115089514,SA.33767,2011/N,Rescue aid to FIREMA Trasporti S.p.A.,FIREMA Trasporti S.p.A.,Italy,C.30.20 - Manufacture of railway locomotives and rolling stock,SA.33767,Guarantee,Ad Hoc Case,01-12-2011,30-04-2012,17-10-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,09-12-11,JOCE C/19/2012,,2,,,2009
IT04609450632,2009-12-31,2009,U1,12,83126112.0,148435661.0,816.0,73589568.0,8047074.0,37392986.0,88795641.0,12539499.0,102354817.0,1019677.0,362450919.0,464805736.0,405670922.0,-43220003.0,-18349566.0,,,,-66292274.0,-58245200.0,0.34,1.03,1.04,Firema Trasporti S.P.A.,Italy,IT,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,Historical record,2018-06-01,C - Manufacturing,3020.0,3020.0,,101870.23529411765,SA.33767,2011/N,Rescue aid to FIREMA Trasporti S.p.A.,FIREMA Trasporti S.p.A.,Italy,C.30.20 - Manufacture of railway locomotives and rolling stock,SA.33767,Guarantee,Ad Hoc Case,01-12-2011,30-04-2012,17-10-11,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,09-12-11,JOCE C/19/2012,,2,,,2009
IT05599880829,2008-12-31,2008,U1,12,15229074.0,14565512.0,7.0,5879169.0,424234.0,3476963.0,2684478.0,3816879.0,6501357.0,,19070975.0,25572332.0,23657758.0,-4586783.0,-1707378.0,,,,-5671526.0,-5247292.0,0.8,6.29,6.71,Acque Potabili Siciliane S.P.A In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2013-10-01,Public limited companies,Corporate,Large company,Unlisted,,,"E - Water supply; sewerage, waste management and remediation activities",3600.0,3600.0,,2175582.0,C34/1999,"C34/1999, N576/1997",Recapitalisation de la société Siciliana Acque Minerali SRL,Siciliana Acque Minerali SRL,Italy,I.55 - Accommodation,C34/1999,,Scheme,,,11-05-99,"Decision to initiate the formal investigation procedure, Information injunction, Negative decision with recovery",Negative decision with recovery,Restructuring firms in difficulty,21-06-00,"JOCE C/365/1999, JOCE L/272/2000","C34/1999, C34/1999",0,,,
IT05599880829,2012-12-31,2012,U1,12,39057339.0,29468731.0,205.0,14811637.0,4103810.0,8298423.0,18544130.0,3953191.0,22497321.0,,86805639.0,109302960.0,116707453.0,-29901814.0,9087225.0,,,,-3489942.0,613868.0,0.74,-11.77,,Acque Potabili Siciliane S.P.A In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2013-10-01,Public limited companies,Corporate,Large company,Unlisted,,,"E - Water supply; sewerage, waste management and remediation activities",3600.0,3600.0,,190523.6048780488,C34/1999,"C34/1999, N576/1997",Recapitalisation de la société Siciliana Acque Minerali SRL,Siciliana Acque Minerali SRL,Italy,I.55 - Accommodation,C34/1999,,Scheme,,,11-05-99,"Decision to initiate the formal investigation procedure, Information injunction, Negative decision with recovery",Negative decision with recovery,Restructuring firms in difficulty,21-06-00,"JOCE C/365/1999, JOCE L/272/2000","C34/1999, C34/1999",0,,,
IT05599880829,2011-12-31,2011,U1,12,39494614.0,29074177.0,205.0,14027886.0,3915946.0,8662794.0,17951409.0,4081606.0,22033015.0,,70368241.0,92401256.0,95227506.0,-24859265.0,5965499.0,,,,-6593105.0,-2677159.0,0.74,-9.89,,Acque Potabili Siciliane S.P.A In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2013-10-01,Public limited companies,Corporate,Large company,Unlisted,,,"E - Water supply; sewerage, waste management and remediation activities",3600.0,3600.0,,192656.65365853658,C34/1999,"C34/1999, N576/1997",Recapitalisation de la société Siciliana Acque Minerali SRL,Siciliana Acque Minerali SRL,Italy,I.55 - Accommodation,C34/1999,,Scheme,,,11-05-99,"Decision to initiate the formal investigation procedure, Information injunction, Negative decision with recovery",Negative decision with recovery,Restructuring firms in difficulty,21-06-00,"JOCE C/365/1999, JOCE L/272/2000","C34/1999, C34/1999",0,,,
IT05599880829,2010-12-31,2010,U1,12,35489254.0,25248433.0,197.0,14316102.0,2614596.0,8553369.0,13782138.0,4214234.0,17996372.0,,52404381.0,70400753.0,69924020.0,-17519639.0,4883323.0,,,,-6288687.0,-3674091.0,0.75,-3.5,,Acque Potabili Siciliane S.P.A In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2013-10-01,Public limited companies,Corporate,Large company,Unlisted,,,"E - Water supply; sewerage, waste management and remediation activities",3600.0,3600.0,,180148.49746192893,C34/1999,"C34/1999, N576/1997",Recapitalisation de la société Siciliana Acque Minerali SRL,Siciliana Acque Minerali SRL,Italy,I.55 - Accommodation,C34/1999,,Scheme,,,11-05-99,"Decision to initiate the formal investigation procedure, Information injunction, Negative decision with recovery",Negative decision with recovery,Restructuring firms in difficulty,21-06-00,"JOCE C/365/1999, JOCE L/272/2000","C34/1999, C34/1999",0,,,
IT05599880829,2009-12-31,2009,U1,12,31687725.0,21132470.0,124.0,11823757.0,1467489.0,7895527.0,9561224.0,4427651.0,13988875.0,,39893534.0,53882409.0,49615763.0,-9722229.0,733950.0,,,,-8638309.0,-7170820.0,0.8,2.67,2.74,Acque Potabili Siciliane S.P.A In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2013-10-01,Public limited companies,Corporate,Large company,Unlisted,,,"E - Water supply; sewerage, waste management and remediation activities",3600.0,3600.0,,255546.1693548387,C34/1999,"C34/1999, N576/1997",Recapitalisation de la société Siciliana Acque Minerali SRL,Siciliana Acque Minerali SRL,Italy,I.55 - Accommodation,C34/1999,,Scheme,,,11-05-99,"Decision to initiate the formal investigation procedure, Information injunction, Negative decision with recovery",Negative decision with recovery,Restructuring firms in difficulty,21-06-00,"JOCE C/365/1999, JOCE L/272/2000","C34/1999, C34/1999",0,,,
IT05599880829,2007-12-31,2007,U1,12,4897689.0,4889550.0,8.0,809545.0,41392.0,447174.0,413949.0,963392.0,1377341.0,,8312061.0,9689402.0,7083331.0,1228730.0,-1223288.0,,,,-1779816.0,-1738424.0,1.17,26.74,36.5,Acque Potabili Siciliane S.P.A In Liquidazione,Italy,IT,C,Dissolved (bankruptcy),2013-10-01,Public limited companies,Corporate,Large company,Unlisted,,,"E - Water supply; sewerage, waste management and remediation activities",3600.0,3600.0,,612211.125,C34/1999,"C34/1999, N576/1997",Recapitalisation de la société Siciliana Acque Minerali SRL,Siciliana Acque Minerali SRL,Italy,I.55 - Accommodation,C34/1999,,Scheme,,,11-05-99,"Decision to initiate the formal investigation procedure, Information injunction, Negative decision with recovery",Negative decision with recovery,Restructuring firms in difficulty,21-06-00,"JOCE C/365/1999, JOCE L/272/2000","C34/1999, C34/1999",0,,,
IT05795200483,2008-12-31,2008,U1,12,,,,,660.0,,,2530.0,2530.0,,106011.0,108541.0,9188.0,96823.0,,,,,-20691.0,-20031.0,11.54,91.54,,Richard Ginori S.R.L.,Italy,IT,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2341.0,2341.0,,,SA.34596,2012/N,Rescue aid Ginori,Ginori,Italy,C.23.41 - Manufacture of ceramic household and ornamental articles,SA.34596,Guarantee,Ad Hoc Case,01-06-2012,01-12-2012,02-04-12,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,23-05-12,JOCE C/203/2012,,0,,,
IT05795200483,2015-12-31,2015,U1,12,16016187.0,12806682.0,275.0,4232448.0,9609771.0,10579121.0,3121061.0,2862174.0,7405935.0,1422700.0,26000561.0,33406496.0,30519170.0,-4518609.0,-3355867.0,,,,-21293103.0,-11683332.0,0.57,-0.19,,Richard Ginori S.R.L.,Italy,IT,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2341.0,2341.0,,58240.68,SA.34596,2012/N,Rescue aid Ginori,Ginori,Italy,C.23.41 - Manufacture of ceramic household and ornamental articles,SA.34596,Guarantee,Ad Hoc Case,01-06-2012,01-12-2012,02-04-12,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,23-05-12,JOCE C/203/2012,,0,,,
IT05795200483,2009-12-31,2009,U1,12,,,,,660.0,,,1871.0,1871.0,,90155.0,92026.0,9023.0,81132.0,,,,,-16877.0,-16217.0,9.99,90.2,,Richard Ginori S.R.L.,Italy,IT,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2341.0,2341.0,,,SA.34596,2012/N,Rescue aid Ginori,Ginori,Italy,C.23.41 - Manufacture of ceramic household and ornamental articles,SA.34596,Guarantee,Ad Hoc Case,01-06-2012,01-12-2012,02-04-12,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,23-05-12,JOCE C/203/2012,,0,,,
IT05795200483,2007-12-31,2007,U1,12,,,,,110.0,,,3190.0,3190.0,,120005.0,123195.0,3544.0,116461.0,,,,,-353.0,-243.0,33.86,97.12,,Richard Ginori S.R.L.,Italy,IT,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2341.0,2341.0,,,SA.34596,2012/N,Rescue aid Ginori,Ginori,Italy,C.23.41 - Manufacture of ceramic household and ornamental articles,SA.34596,Guarantee,Ad Hoc Case,01-06-2012,01-12-2012,02-04-12,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,23-05-12,JOCE C/203/2012,,0,,,
IT05795200483,2010-12-31,2010,U1,12,,,,,660.0,,,1210.0,1210.0,,68013.0,69223.0,4728.0,63285.0,,,,,-18528.0,-17868.0,14.39,93.17,,Richard Ginori S.R.L.,Italy,IT,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2341.0,2341.0,,,SA.34596,2012/N,Rescue aid Ginori,Ginori,Italy,C.23.41 - Manufacture of ceramic household and ornamental articles,SA.34596,Guarantee,Ad Hoc Case,01-06-2012,01-12-2012,02-04-12,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,23-05-12,JOCE C/203/2012,,0,,,
IT05795200483,2016-12-31,2016,U1,12,13616271.0,13111006.0,280.0,3492653.0,3927855.0,12871557.0,3485870.0,2416319.0,7319189.0,1417000.0,25439965.0,32759154.0,28950492.0,-3510527.0,-5353291.0,,,,-19967137.0,-16039282.0,0.58,-9.01,,Richard Ginori S.R.L.,Italy,IT,C,Active,,Private limited companies,Corporate,Large company,Unlisted,,,C - Manufacturing,2341.0,2341.0,,48629.53928571429,SA.34596,2012/N,Rescue aid Ginori,Ginori,Italy,C.23.41 - Manufacture of ceramic household and ornamental articles,SA.34596,Guarantee,Ad Hoc Case,01-06-2012,01-12-2012,02-04-12,Article 4(3) - decision not to raise objections,Decision not to raise objections,Rescuing firms in difficulty,23-05-12,JOCE C/203/2012,,0,,,
