BVDID,CLOSDATE,year,consolidation_code,num_months,Turnover,Sales,Employees,Material_costs,Depreciation,Costs_of_employees,Tangible_fixed_assets,Intangible_fixed_assets,Fixed_assets,other_fixed_assets,current_assets,tota_assets,current_liabilities,net_current_assets,Added_value,enterprise_value,costs_of_goods_sold,gross_profit,EBIT,EBITDA,liquidity_ratio,solvency_ratio_asset,solvency_ratio_liability,name,country,country_iso,entity_type,status,status_date,legal_form,entity_form,company_cateogry,listed,historical_record_flag,historical_record_date
GBNI036890,2016-12-31,2016,C2,12,309127980.0,,1861.0,,2915987.0,60979192.0,15347374.0,,15347374.0,,118688479.0,134035853.0,69066248.0,49622230.0,77327457.0,,230079749.0,79048231.0,14313671.0,17229658.0,0.95,35.62,55.34,Wrights Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GBNI036890,2015-12-31,2015,C2,12,376365147.0,,1741.0,,3012082.0,71393792.0,20098086.0,,20098086.0,,141944558.0,162042644.0,92619579.0,49324979.0,91088968.0,,283986015.0,92379132.0,17316389.0,20328471.0,0.9,29.01,40.86,Wrights Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GBNI036890,2014-12-31,2014,C2,15,382953245.0,,1552.0,,2558690.0,74002834.0,16742512.0,3427.0,16745939.0,,131182282.0,147928222.0,90159289.0,41022994.0,96414507.0,,299163122.0,83790123.0,19717626.0,22276317.0,0.93,24.65,32.71,Wrights Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GBNI036890,2013-09-30,2013,C2,12,213986021.0,,1369.0,,1643575.0,47078763.0,14360209.0,15149.0,14375358.0,,88575025.0,102950383.0,66210244.0,22364781.0,54029180.0,,168376623.0,45609397.0,5268943.0,6912518.0,0.93,23.59,30.87,Wrights Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GBNI036890,2009-09-30,2009,C2,12,148049161.0,,990.0,,1583513.0,26516560.0,12595444.0,49150.0,12646234.0,1640.0,44367943.0,57014176.0,32140220.0,12227723.0,32740987.0,,122268679.0,25780482.0,4338156.0,5921670.0,0.61,30.14,43.14,Wrights Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GBNI036890,2008-09-30,2008,C2,12,158396810.0,,983.0,,1769207.0,29286634.0,14398436.0,69909.0,14470220.0,1875.0,50182704.0,64652924.0,40616021.0,9566683.0,36833561.0,,130480874.0,27915936.0,5066768.0,6835975.0,0.62,24.94,33.23,Wrights Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GBNI036890,2007-09-30,2007,C2,12,118258211.0,,872.0,,2027203.0,28625254.0,16552436.0,96067.0,16650637.0,2135.0,47569207.0,64219844.0,39671664.0,7897543.0,25301353.0,,101297243.0,16960968.0,-6131084.0,-4103881.0,0.5,24.45,32.36,Wrights Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GBNI036890,2012-09-30,2012,U2,12,,,,,,,,,2128998.0,2128998.0,4707161.0,6836158.0,743934.0,3963226.0,,,,,,,6.33,89.12,,Wrights Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GBNI036890,2011-09-30,2011,U2,12,,,,,,,,,1963609.0,1963609.0,2336396.0,4300005.0,315271.0,2021125.0,,,,,,,7.41,92.67,,Wrights Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GBNI036890,2010-09-30,2010,U2,12,,,,,,,,,1982369.0,1982369.0,2448803.0,4431172.0,408133.0,2040670.0,,,,,,,6.0,90.79,,Wrights Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Unlisted,,
GBSC257602,2015-09-30,2015,U1,12,,,,,52667.0,,444304.0,542676.0,986980.0,,888217.0,1875197.0,1186900.0,-298683.0,,,,,,,0.28,35.8,55.76,Htt (Manufacturing) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,
GBSC257602,2014-09-30,2014,U1,12,,,,,51008.0,,445855.0,514345.0,960199.0,,668206.0,1628405.0,831160.0,-162955.0,,,,,,,0.3,41.91,72.15,Htt (Manufacturing) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,
GBSC257602,2013-09-30,2013,U1,12,,,,,51180.0,,444525.0,478430.0,922955.0,,711682.0,1634637.0,519953.0,191729.0,,,,,,,0.59,61.28,,Htt (Manufacturing) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,
GBSC257602,2012-09-30,2012,U1,12,,,,,,,479324.0,500882.0,980205.0,,612692.0,1592898.0,498551.0,114141.0,,,,,,,0.67,51.9,,Htt (Manufacturing) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,
GBSC257602,2011-09-30,2011,U1,13,,,,,,,191094.0,,191094.0,,820841.0,1011936.0,702363.0,118478.0,,,,,,,0.73,29.0,40.85,Htt (Manufacturing) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,
GBSC257602,2010-08-31,2010,U1,12,,,,,,,232300.0,,232300.0,,345694.0,577994.0,613268.0,-267574.0,,,,,,,0.25,,,Htt (Manufacturing) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,
GBSC257602,2009-08-31,2009,U1,12,,,,,34177.0,,238526.0,,238526.0,,236550.0,475076.0,407067.0,-170517.0,,,,,,,0.2,,,Htt (Manufacturing) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,
GBSC257602,2008-08-31,2008,U1,12,,,,,21574.0,,318673.0,,318673.0,,289629.0,608301.0,302406.0,-12777.0,,,,,,,0.35,-84.85,,Htt (Manufacturing) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,
GBSC257602,2007-08-31,2007,U1,12,,,,,14021.0,,166205.0,,166205.0,,164106.0,330312.0,131875.0,32231.0,,,,,,,0.37,,,Htt (Manufacturing) Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Small company,Unlisted,,
GBSC270184,2008-03-31,2008,C1,12,3740067217.0,3535080345.0,6121.0,662748965.0,520641502.0,498004915.0,4600257525.0,519383914.0,12196090071.0,7076448631.0,3330093474.0,15526183544.0,1390892516.0,1939200958.0,1792063142.0,7477517020.0,1395922868.0,2344144348.0,791022959.0,1311664461.0,1.99,40.35,67.65,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2007-03-31,2007,C1,12,4560763025.0,4409325697.0,5939.0,638095149.0,313166513.0,549879230.0,2514153698.0,573403475.0,11088741048.0,8001183875.0,3563923137.0,14652664185.0,1671691670.0,1892231468.0,2123063123.0,3139667846.0,1464384259.0,3096378765.0,1602589199.0,1915755713.0,1.78,26.56,36.17,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2009-03-31,2009,C2,12,3066701260.0,,6221.0,,266154326.0,498904667.0,1763945876.0,399770263.0,13998424482.0,11834708343.0,3131354133.0,17129778615.0,1152976229.0,1978377904.0,872813781.0,,,,99134405.0,365288731.0,2.22,55.29,,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2008-03-31,2008,C2,12,3716173042.0,,6121.0,,310624278.0,498004915.0,2093884303.0,519383914.0,12196090071.0,9582821854.0,3330093474.0,15526183544.0,1390892516.0,1939200958.0,1582045918.0,,,,637597202.0,948221480.0,1.99,40.35,67.65,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2007-03-31,2007,C2,12,4546060000.0,,5939.0,,313167000.0,549879000.0,2514154000.0,573403000.0,11088741000.0,8001184000.0,3563923000.0,14652664000.0,1671692000.0,1892231000.0,2123063000.0,,,,1167391000.0,1480557000.0,1.78,26.56,36.0,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2016-12-31,2016,U2,12,,,,,,,,,9561742018.0,9561742018.0,26842435.0,9588584452.0,5959020474.0,-5932178039.0,,,,,-121374487.0,,0.01,37.85,60.91,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2015-12-31,2015,U2,12,,,,,,,,,11293583926.0,11293583926.0,28584460.0,11322168385.0,6134769526.0,-6106185066.0,,,,,,,0.01,45.82,84.56,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2014-12-31,2014,U2,12,,,,,,,,,10666298347.0,10666298347.0,25711217.0,10692009564.0,4669156996.0,-4643445779.0,,,,,,,0.01,56.33,,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2013-12-31,2013,U2,12,,,,,,,,,9907547893.0,9907547893.0,22688129.0,9930236022.0,3517854175.0,-3495166046.0,,,,,,,0.01,64.57,,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2012-12-31,2012,U2,12,,,,,,,,,9923196944.0,9923196944.0,19135971.0,9942332915.0,2359704420.0,-2340568449.0,,,,,,,0.01,76.27,,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2011-12-31,2011,U2,12,,,,,,,,,9914207375.0,9914207375.0,10754232.0,9924961607.0,1711117869.0,-1700363637.0,,,,,,,0.01,82.76,,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2010-12-31,2010,U2,12,,,,,,,,,9712293807.0,9712293807.0,5852895.0,9718146702.0,893151763.0,-887298868.0,,,,,,,0.01,90.81,,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GBSC270184,2009-12-31,2009,U2,9,,,,,,,,,9327347823.0,9327347823.0,1124183.0,9328472006.0,297908542.0,-296784359.0,,,,,,,,96.81,,Edf Energy Nuclear Generation Group Limited,United Kingdom,GB,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
GR000584001000,2015-12-31,2015,U1,12,204388726.0,200342337.0,117.0,,33215230.0,,349237442.0,6687347.0,362299541.0,6374752.0,131751610.0,494051151.0,400491960.0,-268740350.0,,,253004828.0,-48616102.0,-74125356.0,-40910126.0,0.2,2.55,2.62,General Mining & Metallurgical Co. S.A. Larco,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR000584001000,2014-12-31,2014,U1,12,241048160.0,237250167.0,117.0,,8910316.0,,105571231.0,5801123.0,117735375.0,6363021.0,152156939.0,269892314.0,360019607.0,-207862668.0,,,255705249.0,-14657089.0,-30453548.0,-21543232.0,0.28,-67.77,,General Mining & Metallurgical Co. S.A. Larco,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR000584001000,2013-12-31,2013,U1,12,207849215.0,207680390.0,,,9523460.0,,104555218.0,5248964.0,116104303.0,6300121.0,142258071.0,258362374.0,309761162.0,-167503091.0,,,256204392.0,-48355177.0,-61491580.0,-51968120.0,0.31,-48.45,,General Mining & Metallurgical Co. S.A. Larco,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR000584001000,2012-12-31,2012,U1,12,278904461.0,278520886.0,,,16646710.0,,111109235.0,5249111.0,122654743.0,6296397.0,169897125.0,292551868.0,254717432.0,-84820307.0,,,285348773.0,-6444312.0,-22917639.0,-6270929.0,0.44,-16.52,,General Mining & Metallurgical Co. S.A. Larco,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR000584001000,2011-12-31,2011,U1,12,311128558.0,311122862.0,900.0,,17067688.0,,111995328.0,5429553.0,123721023.0,6296142.0,164869264.0,288590287.0,221095111.0,-56225847.0,,,282560855.0,28567703.0,14061202.0,31128890.0,0.43,-9.24,,General Mining & Metallurgical Co. S.A. Larco,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR000584001000,2010-12-31,2010,U1,12,239570856.0,239484096.0,900.0,,18500525.0,,121703761.0,5286140.0,133179279.0,6189378.0,148934396.0,282113675.0,264819318.0,-115884922.0,,,215391662.0,24179194.0,12346304.0,30846829.0,0.31,-11.16,,General Mining & Metallurgical Co. S.A. Larco,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR000584001000,2009-12-31,2009,U1,12,98852664.0,98821178.0,1000.0,,18262254.0,,135176128.0,6683636.0,148051217.0,6191453.0,98957603.0,247008820.0,204693579.0,-105735976.0,,,149530177.0,-50677513.0,-68201253.0,-49938999.0,0.27,-14.43,,General Mining & Metallurgical Co. S.A. Larco,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR000584001000,2008-12-31,2008,U1,12,284323201.0,284177270.0,1208.0,,14375968.0,,140515646.0,6161412.0,152867601.0,6190543.0,110092944.0,262960545.0,225671884.0,-115578940.0,,,352518166.0,-68194965.0,-85168219.0,-70792251.0,0.26,-0.16,,General Mining & Metallurgical Co. S.A. Larco,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR000584001000,2007-12-31,2007,U1,12,549396732.0,549352142.0,1208.0,,12817529.0,,116916229.0,5906084.0,127860105.0,5037792.0,148453353.0,276313458.0,166089879.0,-17636526.0,,,493232508.0,56164224.0,37710628.0,50528157.0,0.52,37.9,61.03,General Mining & Metallurgical Co. S.A. Larco,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR000685601000,2009-12-31,2009,C1,12,9441000.0,3131000.0,995.0,,10681000.0,,166093000.0,11000.0,171368000.0,5264000.0,28573000.0,199941000.0,257209000.0,-228636000.0,,231003134.0,10571000.0,-1130000.0,-50747000.0,-40066000.0,0.07,-56.93,,United Textiles S.A.,Greece,GR,C,Active,,Companies with unknown/unrecorded legal form,Corporate,Large company,Delisted,,
GR000685601000,2008-12-31,2008,C1,12,38830000.0,29851000.0,1348.0,,12107000.0,,178957000.0,10000.0,186845000.0,7878000.0,41251000.0,228096000.0,232076000.0,-190825000.0,,183908134.0,17491000.0,21339000.0,-41538000.0,-29431000.0,0.1,-21.42,,United Textiles S.A.,Greece,GR,C,Active,,Companies with unknown/unrecorded legal form,Corporate,Large company,Delisted,,
GR000685601000,2007-12-31,2007,C1,12,85152000.0,74664000.0,1694.0,,,,214442000.0,143000.0,225168000.0,10583000.0,66573000.0,291741000.0,140283000.0,-73710000.0,,208705592.0,68793000.0,16359000.0,-21492000.0,,0.3,1.56,1.59,United Textiles S.A.,Greece,GR,C,Active,,Companies with unknown/unrecorded legal form,Corporate,Large company,Delisted,,
GR006780801000,2016-12-31,2016,U1,12,118018597.0,60828116.0,686.0,,260559.0,,499572.0,87845.0,739895.0,152478.0,160960711.0,161700606.0,810627286.0,-649666575.0,,,111550858.0,6467739.0,873438.0,1133997.0,0.2,,,Trainose S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR006780801000,2015-12-31,2015,U1,12,125272101.0,68736372.0,686.0,,280066.0,,307065.0,62034.0,520386.0,151287.0,132480390.0,133000776.0,785962770.0,-653482380.0,,,118984407.0,6287694.0,1586346.0,1866412.0,0.17,,,Trainose S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR006780801000,2014-12-31,2014,U1,12,140788178.0,77920539.0,760.0,,122478.0,,348213.0,55886.0,555216.0,151117.0,131411553.0,131966769.0,785376542.0,-653964989.0,,,127644031.0,13144147.0,136537.0,259015.0,0.17,,,Trainose S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR006780801000,2013-12-31,2013,U1,12,130552035.0,75706976.0,810.0,,120981.0,,234956.0,70704.0,452069.0,146409.0,220927209.0,221379278.0,875735888.0,-654808679.0,,,118636538.0,11915497.0,1098271.0,1219252.0,0.25,,,Trainose S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR006780801000,2012-12-31,2012,U1,12,148191889.0,82998328.0,1565.0,,171440.0,,221261.0,64334.0,425919.0,140324.0,197794212.0,198220131.0,855225168.0,-657430956.0,,,133360916.0,14830973.0,-251180.0,-79740.0,0.23,,,Trainose S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR006780801000,2011-12-31,2011,U1,12,140264329.0,84636087.0,1565.0,,378736.0,,203375.0,46662.0,361861.0,111824.0,164925912.0,165287773.0,823152359.0,-658226447.0,,,155911221.0,-15646892.0,-33531817.0,-33153081.0,0.2,,,Trainose S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR006780801000,2010-12-31,2010,U1,12,108223396.0,102691916.0,1565.0,,472657.0,,392326.0,77417.0,581567.0,111824.0,149471350.0,150052917.0,775635251.0,-626163901.0,,,264303457.0,-156080061.0,-187509840.0,-187037183.0,0.19,,,Trainose S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR006780801000,2009-12-31,2009,U1,12,98710404.0,98710404.0,1565.0,,429842.0,,904846.0,96240.0,1001086.0,,123040800.0,124041886.0,564086872.0,-441046072.0,,,290191640.0,-191481236.0,-231523981.0,-231094139.0,0.22,,,Trainose S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR006780801000,2008-12-31,2008,U1,12,115655413.0,108046252.0,1955.0,,511376.0,,1078999.0,916.0,1191950.0,112035.0,103001073.0,104193023.0,373326607.0,-270325534.0,,,311828457.0,-196173044.0,-233514610.0,-233003234.0,0.27,,,Trainose S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR006780801000,2007-12-31,2007,U1,12,116180431.0,103800999.0,,,322392.0,,1411828.0,15384.0,1537528.0,110316.0,121420544.0,122958072.0,160039663.0,-38619119.0,,,245125675.0,-128945244.0,-157156369.0,-156833977.0,0.76,-31.89,,Trainose S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR094420067,2011-12-31,2011,U1,12,9409762.0,9404959.0,100.0,,252250.0,,1710628.0,1986500.0,7947045.0,4249917.0,16587212.0,24534257.0,20116367.0,-3529155.0,,,4367424.0,5042338.0,203992.0,456242.0,0.82,12.97,14.9,Express - D. Kalofolias Publications S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Large company,Unlisted,Historical record,2015-05-01
GR094420067,2010-12-31,2010,U1,12,10195173.0,10194523.0,100.0,,576534.0,,1779385.0,2083738.0,8111536.0,4248413.0,14604259.0,22715795.0,18898334.0,-4294075.0,,,5518103.0,4677070.0,172902.0,749436.0,0.76,8.63,9.45,Express - D. Kalofolias Publications S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Large company,Unlisted,Historical record,2015-05-01
GR094420067,2009-12-31,2009,U1,12,11563861.0,11563862.0,100.0,,588550.0,,1873760.0,2363812.0,8546598.0,4309026.0,14810360.0,23356958.0,22266376.0,-7456016.0,,,6080128.0,5483733.0,344729.0,933279.0,0.65,-7.05,,Express - D. Kalofolias Publications S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Large company,Unlisted,Historical record,2015-05-01
GR094420067,2008-12-31,2008,U1,12,14792452.0,14792302.0,25.0,,940505.0,,1621563.0,2646114.0,4316749.0,49072.0,16350716.0,20667465.0,19454717.0,-3104001.0,,,9210496.0,5581956.0,-2361886.0,-1421381.0,0.81,-8.0,,Express - D. Kalofolias Publications S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Large company,Unlisted,Historical record,2015-05-01
GR094420067,2007-12-31,2007,U1,12,18736977.0,18730813.0,25.0,,899871.0,,1685487.0,2996125.0,4723601.0,41989.0,18383552.0,23107153.0,20713302.0,-2329750.0,,,11812046.0,6924931.0,-352864.0,547007.0,0.87,-2.39,,Express - D. Kalofolias Publications S.A.,Greece,GR,C,Active,,Public limited companies,Corporate,Large company,Unlisted,Historical record,2015-05-01
GR998939913,2016-12-31,2016,U1,12,166556000.0,163819000.0,260.0,,1002000.0,,474000.0,17876000.0,24604000.0,6254000.0,80516000.0,105120000.0,44569000.0,35947000.0,,,164409000.0,2147000.0,2147000.0,3149000.0,1.65,50.5,,Olympic Air S.A. Air Transports,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR998939913,2015-12-31,2015,U1,12,110737000.0,104512000.0,309.0,,1277000.0,,633000.0,18629000.0,31082000.0,11820000.0,53547000.0,84629000.0,21688000.0,31859000.0,,,92468000.0,18269000.0,18269000.0,19546000.0,2.26,65.05,,Olympic Air S.A. Air Transports,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
GR998939913,2014-12-31,2014,U1,12,119934000.0,106061000.0,309.0,,1493000.0,,1891000.0,19434000.0,37894000.0,16569000.0,40697000.0,78591000.0,28276000.0,12421000.0,,,97199000.0,22735000.0,22735000.0,24228000.0,1.26,50.95,,Olympic Air S.A. Air Transports,Greece,GR,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
